Date,Price,Open,High,Low,Vol.,Change %
12/30/2021,6.93,7.11,7.16,6.93,9.67M,-1.84%
12/29/2021,7.06,7.09,7.23,7.06,8.82M,-0.38%
12/28/2021,7.09,6.98,7.15,6.96,3.71M,1.95%
12/27/2021,6.96,6.93,7.04,6.93,3.64M,0.39%
12/26/2021,6.93,6.96,7.08,6.9,5.13M,0.00%
12/23/2021,6.93,6.77,7.03,6.77,6.85M,2.89%
12/22/2021,6.73,6.49,6.77,6.49,8.58M,3.84%
12/21/2021,6.49,6.41,6.54,6.39,5.71M,1.53%
12/20/2021,6.39,6.4,6.42,6.26,4.07M,-0.42%
12/19/2021,6.41,6.39,6.54,6.32,3.62M,0.42%
12/16/2021,6.39,6.2,6.49,6.14,6.42M,3.96%
12/15/2021,6.14,6.1,6.21,6.03,4.79M,-0.26%
12/14/2021,6.16,6.44,6.49,6.01,7.95M,-3.80%
12/13/2021,6.4,6.28,6.58,6.19,12.50M,3.05%
12/12/2021,6.21,5.96,6.35,5.88,4.90M,4.55%
12/09/2021,5.94,6.04,6.04,5.74,9.35M,-0.18%
12/08/2021,5.95,6.3,6.36,5.49,21.50M,-6.38%
12/07/2021,6.36,6.5,6.56,6.29,10.15M,-1.92%
12/06/2021,6.49,6.72,6.74,6.32,9.81M,-3.39%
12/05/2021,6.71,6.7,6.82,6.62,4.44M,0.81%
12/02/2021,6.66,6.88,6.88,6.6,7.98M,-3.15%
12/01/2021,6.88,7.09,7.17,6.81,7.31M,-2.23%
11/30/2021,7.03,6.55,7.06,6.55,19.22M,7.36%
11/29/2021,6.55,6.45,6.63,6.45,5.54M,1.51%
11/28/2021,6.45,6.44,6.47,6.25,1.76M,-3.09%
11/25/2021,6.66,6.58,6.88,6.53,6.44M,1.74%
